timestamp_utc,run_id,container_id,cpu_percent,memory_usage,memory_limit,memory_percent,net_io,block_io,pids
"2026-07-31T11:59:27.0486126Z","performance_01","dc3ae6023b26","162.43%","3.439GiB","7.612GiB","45.18%","4.35MB / 2.61MB","76.6GB / 34.7GB","108"
"2026-07-31T11:59:29.0791864Z","performance_01","dc3ae6023b26","165.22%","3.437GiB","7.612GiB","45.15%","4.36MB / 2.62MB","76.6GB / 34.7GB","108"
"2026-07-31T11:59:31.1121705Z","performance_01","dc3ae6023b26","164.24%","3.445GiB","7.612GiB","45.26%","4.36MB / 2.62MB","76.7GB / 34.7GB","108"
"2026-07-31T11:59:34.1166528Z","performance_01","dc3ae6023b26","164.48%","3.436GiB","7.612GiB","45.14%","4.36MB / 2.62MB","76.8GB / 34.7GB","108"
"2026-07-31T11:59:36.1485880Z","performance_01","dc3ae6023b26","165.89%","3.437GiB","7.612GiB","45.15%","4.36MB / 2.62MB","76.8GB / 34.7GB","108"
"2026-07-31T11:59:38.1808189Z","performance_01","dc3ae6023b26","169.45%","3.438GiB","7.612GiB","45.16%","4.36MB / 2.62MB","76.9GB / 34.7GB","108"
"2026-07-31T11:59:40.2127428Z","performance_01","dc3ae6023b26","160.31%","3.446GiB","7.612GiB","45.27%","4.36MB / 2.62MB","76.9GB / 34.7GB","108"
"2026-07-31T11:59:43.2196951Z","performance_01","dc3ae6023b26","162.69%","3.438GiB","7.612GiB","45.16%","4.36MB / 2.62MB","77GB / 34.7GB","108"
"2026-07-31T11:59:45.2508788Z","performance_01","dc3ae6023b26","165.07%","3.437GiB","7.612GiB","45.15%","4.36MB / 2.62MB","77GB / 34.7GB","108"
"2026-07-31T11:59:47.2821428Z","performance_01","dc3ae6023b26","167.56%","3.438GiB","7.612GiB","45.17%","4.37MB / 2.63MB","77.1GB / 34.7GB","108"
"2026-07-31T11:59:49.3147798Z","performance_01","dc3ae6023b26","165.42%","3.442GiB","7.612GiB","45.22%","4.37MB / 2.63MB","77.1GB / 34.7GB","108"
"2026-07-31T11:59:51.3456039Z","performance_01","dc3ae6023b26","169.32%","3.438GiB","7.612GiB","45.17%","4.37MB / 2.63MB","77.2GB / 34.7GB","108"
"2026-07-31T11:59:54.3504053Z","performance_01","dc3ae6023b26","158.54%","3.439GiB","7.612GiB","45.17%","4.37MB / 2.63MB","77.3GB / 34.7GB","108"
"2026-07-31T11:59:56.3821413Z","performance_01","dc3ae6023b26","162.75%","3.439GiB","7.612GiB","45.18%","4.37MB / 2.63MB","77.3GB / 34.7GB","108"
"2026-07-31T11:59:58.4128064Z","performance_01","dc3ae6023b26","162.23%","3.442GiB","7.612GiB","45.22%","4.37MB / 2.63MB","77.3GB / 34.7GB","108"
"2026-07-31T12:00:00.4431568Z","performance_01","dc3ae6023b26","165.83%","3.446GiB","7.612GiB","45.27%","4.37MB / 2.63MB","77.4GB / 34.7GB","108"
"2026-07-31T12:00:03.4487534Z","performance_01","dc3ae6023b26","165.79%","3.445GiB","7.612GiB","45.26%","4.37MB / 2.63MB","77.5GB / 34.7GB","108"
"2026-07-31T12:00:05.4797426Z","performance_01","dc3ae6023b26","167.67%","3.445GiB","7.612GiB","45.26%","4.38MB / 2.64MB","77.5GB / 34.7GB","108"
"2026-07-31T12:00:07.5127740Z","performance_01","dc3ae6023b26","169.57%","3.44GiB","7.612GiB","45.19%","4.38MB / 2.64MB","77.6GB / 34.7GB","108"
"2026-07-31T12:00:09.5428128Z","performance_01","dc3ae6023b26","162.98%","3.441GiB","7.612GiB","45.20%","4.38MB / 2.64MB","77.6GB / 34.7GB","108"
"2026-07-31T12:00:11.5723404Z","performance_01","dc3ae6023b26","162.59%","3.444GiB","7.612GiB","45.25%","4.38MB / 2.64MB","77.7GB / 34.7GB","108"
"2026-07-31T12:00:14.5792506Z","performance_01","dc3ae6023b26","161.95%","3.449GiB","7.612GiB","45.30%","4.38MB / 2.64MB","77.7GB / 34.7GB","108"
"2026-07-31T12:00:16.6103138Z","performance_01","dc3ae6023b26","165.02%","3.44GiB","7.612GiB","45.19%","4.38MB / 2.64MB","77.8GB / 34.7GB","108"
"2026-07-31T12:00:18.6403143Z","performance_01","dc3ae6023b26","167.73%","3.44GiB","7.612GiB","45.19%","4.38MB / 2.64MB","77.8GB / 34.7GB","108"
"2026-07-31T12:00:20.6704334Z","performance_01","dc3ae6023b26","182.07%","3.445GiB","7.612GiB","45.25%","4.38MB / 2.64MB","77.9GB / 34.7GB","108"
"2026-07-31T12:00:23.6808551Z","performance_01","dc3ae6023b26","177.77%","3.44GiB","7.612GiB","45.19%","4.38MB / 2.64MB","78GB / 34.7GB","108"
"2026-07-31T12:00:25.7177021Z","performance_01","dc3ae6023b26","204.02%","3.479GiB","7.612GiB","45.70%","4.39MB / 2.65MB","78GB / 34.7GB","108"
"2026-07-31T12:00:27.7518185Z","performance_01","dc3ae6023b26","164.12%","3.441GiB","7.612GiB","45.20%","4.39MB / 2.65MB","78.1GB / 34.7GB","108"
"2026-07-31T12:00:29.7829560Z","performance_01","dc3ae6023b26","166.48%","3.441GiB","7.612GiB","45.20%","4.39MB / 2.65MB","78.1GB / 34.7GB","108"
"2026-07-31T12:00:31.8162637Z","performance_01","dc3ae6023b26","170.31%","3.446GiB","7.612GiB","45.27%","4.39MB / 2.65MB","78.2GB / 34.7GB","108"
"2026-07-31T12:00:34.8215851Z","performance_01","dc3ae6023b26","167.49%","3.447GiB","7.612GiB","45.28%","4.39MB / 2.65MB","78.2GB / 34.7GB","108"
"2026-07-31T12:00:36.8542159Z","performance_01","dc3ae6023b26","164.80%","3.447GiB","7.612GiB","45.29%","4.39MB / 2.65MB","78.3GB / 34.7GB","108"
"2026-07-31T12:00:38.8866611Z","performance_01","dc3ae6023b26","165.18%","3.442GiB","7.612GiB","45.21%","4.39MB / 2.65MB","78.3GB / 34.7GB","108"
"2026-07-31T12:00:40.9202806Z","performance_01","dc3ae6023b26","160.56%","3.436GiB","7.612GiB","45.14%","4.39MB / 2.65MB","78.4GB / 34.7GB","108"
"2026-07-31T12:00:43.9250239Z","performance_01","dc3ae6023b26","171.22%","3.438GiB","7.612GiB","45.16%","4.4MB / 2.66MB","78.5GB / 34.7GB","108"
"2026-07-31T12:00:45.9579743Z","performance_01","dc3ae6023b26","162.62%","3.438GiB","7.612GiB","45.16%","4.4MB / 2.66MB","78.5GB / 34.7GB","108"
"2026-07-31T12:00:47.9952744Z","performance_01","dc3ae6023b26","165.12%","3.429GiB","7.612GiB","45.04%","4.4MB / 2.66MB","78.6GB / 34.7GB","108"
"2026-07-31T12:00:50.0262052Z","performance_01","dc3ae6023b26","164.11%","3.431GiB","7.612GiB","45.07%","4.4MB / 2.66MB","78.6GB / 34.7GB","108"
"2026-07-31T12:00:53.0309975Z","performance_01","dc3ae6023b26","165.06%","3.428GiB","7.612GiB","45.03%","4.4MB / 2.66MB","78.7GB / 34.7GB","108"
"2026-07-31T12:00:55.0640932Z","performance_01","dc3ae6023b26","170.46%","3.429GiB","7.612GiB","45.04%","4.4MB / 2.66MB","78.7GB / 34.7GB","108"
"2026-07-31T12:00:57.0992752Z","performance_01","dc3ae6023b26","166.22%","3.43GiB","7.612GiB","45.06%","4.4MB / 2.66MB","78.8GB / 34.7GB","108"
"2026-07-31T12:00:59.1306036Z","performance_01","dc3ae6023b26","169.59%","3.429GiB","7.612GiB","45.05%","4.4MB / 2.66MB","78.8GB / 34.7GB","108"
"2026-07-31T12:01:01.1621457Z","performance_01","dc3ae6023b26","168.00%","3.424GiB","7.612GiB","44.98%","4.41MB / 2.67MB","78.9GB / 34.7GB","108"
"2026-07-31T12:01:04.1663369Z","performance_01","dc3ae6023b26","166.09%","3.424GiB","7.612GiB","44.98%","4.41MB / 2.67MB","78.9GB / 34.7GB","108"
"2026-07-31T12:01:06.2013280Z","performance_01","dc3ae6023b26","162.84%","3.428GiB","7.612GiB","45.03%","4.41MB / 2.67MB","79GB / 34.7GB","108"
"2026-07-31T12:01:08.2328549Z","performance_01","dc3ae6023b26","167.84%","3.431GiB","7.612GiB","45.07%","4.41MB / 2.67MB","79GB / 34.7GB","108"
"2026-07-31T12:01:10.2643065Z","performance_01","dc3ae6023b26","166.45%","3.425GiB","7.612GiB","44.99%","4.41MB / 2.67MB","79.1GB / 34.7GB","108"
"2026-07-31T12:01:13.2701175Z","performance_01","dc3ae6023b26","170.37%","3.427GiB","7.612GiB","45.02%","4.41MB / 2.67MB","79.2GB / 34.7GB","108"
"2026-07-31T12:01:15.3030518Z","performance_01","dc3ae6023b26","168.52%","3.43GiB","7.612GiB","45.06%","4.41MB / 2.67MB","79.2GB / 34.7GB","108"
"2026-07-31T12:01:17.3339393Z","performance_01","dc3ae6023b26","172.11%","3.433GiB","7.612GiB","45.10%","4.41MB / 2.67MB","79.2GB / 34.7GB","108"
"2026-07-31T12:01:19.3658314Z","performance_01","dc3ae6023b26","171.52%","3.433GiB","7.612GiB","45.10%","4.41MB / 2.67MB","79.3GB / 34.7GB","108"
"2026-07-31T12:01:21.4017503Z","performance_01","dc3ae6023b26","169.82%","3.425GiB","7.612GiB","45.00%","4.42MB / 2.68MB","79.4GB / 34.7GB","108"
"2026-07-31T12:01:24.4048981Z","performance_01","dc3ae6023b26","172.34%","3.425GiB","7.612GiB","44.99%","4.42MB / 2.68MB","79.4GB / 34.7GB","108"
"2026-07-31T12:01:26.4368535Z","performance_01","dc3ae6023b26","177.26%","3.434GiB","7.612GiB","45.11%","4.42MB / 2.68MB","79.5GB / 34.7GB","108"
"2026-07-31T12:01:28.4698078Z","performance_01","dc3ae6023b26","174.23%","3.432GiB","7.612GiB","45.08%","4.42MB / 2.68MB","79.5GB / 34.7GB","108"
"2026-07-31T12:01:30.5028425Z","performance_01","dc3ae6023b26","168.17%","3.426GiB","7.612GiB","45.00%","4.42MB / 2.68MB","79.6GB / 34.7GB","108"
"2026-07-31T12:01:33.5110445Z","performance_01","dc3ae6023b26","168.07%","3.428GiB","7.612GiB","45.04%","4.42MB / 2.68MB","79.7GB / 34.7GB","108"
"2026-07-31T12:01:35.5424848Z","performance_01","dc3ae6023b26","171.04%","3.43GiB","7.612GiB","45.06%","4.42MB / 2.68MB","79.7GB / 34.7GB","108"
"2026-07-31T12:01:37.5726476Z","performance_01","dc3ae6023b26","174.79%","3.432GiB","7.612GiB","45.08%","4.42MB / 2.68MB","79.8GB / 34.7GB","108"
"2026-07-31T12:01:39.6051449Z","performance_01","dc3ae6023b26","170.64%","3.426GiB","7.612GiB","45.00%","4.43MB / 2.69MB","79.8GB / 34.7GB","108"
"2026-07-31T12:01:41.6361424Z","performance_01","dc3ae6023b26","168.89%","3.429GiB","7.612GiB","45.05%","4.43MB / 2.69MB","79.9GB / 34.7GB","108"
"2026-07-31T12:01:44.6410629Z","performance_01","dc3ae6023b26","166.06%","3.43GiB","7.612GiB","45.06%","4.43MB / 2.69MB","79.9GB / 34.7GB","108"
"2026-07-31T12:01:46.6735607Z","performance_01","dc3ae6023b26","169.68%","3.433GiB","7.612GiB","45.09%","4.43MB / 2.69MB","80GB / 34.7GB","108"
"2026-07-31T12:01:48.7045186Z","performance_01","dc3ae6023b26","169.26%","3.434GiB","7.612GiB","45.11%","4.43MB / 2.69MB","80GB / 34.7GB","108"
"2026-07-31T12:01:50.7346901Z","performance_01","dc3ae6023b26","167.25%","3.427GiB","7.612GiB","45.02%","4.43MB / 2.69MB","80.1GB / 34.7GB","108"
"2026-07-31T12:01:53.7408508Z","performance_01","dc3ae6023b26","167.26%","3.429GiB","7.612GiB","45.04%","4.43MB / 2.69MB","80.2GB / 34.7GB","108"
"2026-07-31T12:01:55.7728675Z","performance_01","dc3ae6023b26","195.92%","3.446GiB","7.612GiB","45.27%","4.43MB / 2.69MB","80.2GB / 34.7GB","108"
"2026-07-31T12:01:57.8081309Z","performance_01","dc3ae6023b26","166.15%","3.418GiB","7.612GiB","44.90%","4.43MB / 2.69MB","80.3GB / 34.7GB","108"
"2026-07-31T12:01:59.8390942Z","performance_01","dc3ae6023b26","167.79%","3.42GiB","7.612GiB","44.92%","4.44MB / 2.7MB","80.3GB / 34.7GB","108"
"2026-07-31T12:02:01.8685421Z","performance_01","dc3ae6023b26","166.60%","3.412GiB","7.612GiB","44.82%","4.44MB / 2.7MB","80.4GB / 34.7GB","108"
"2026-07-31T12:02:04.8738290Z","performance_01","dc3ae6023b26","170.60%","3.412GiB","7.612GiB","44.82%","4.44MB / 2.7MB","80.4GB / 34.7GB","108"
"2026-07-31T12:02:06.9061500Z","performance_01","dc3ae6023b26","166.26%","3.411GiB","7.612GiB","44.81%","4.44MB / 2.7MB","80.5GB / 34.7GB","108"
"2026-07-31T12:02:08.9362944Z","performance_01","dc3ae6023b26","169.72%","3.417GiB","7.612GiB","44.89%","4.44MB / 2.7MB","80.5GB / 34.7GB","108"
"2026-07-31T12:02:10.9681532Z","performance_01","dc3ae6023b26","176.59%","3.447GiB","7.612GiB","45.28%","4.44MB / 2.7MB","80.6GB / 34.7GB","108"
"2026-07-31T12:02:13.9724751Z","performance_01","dc3ae6023b26","169.82%","3.447GiB","7.612GiB","45.29%","4.44MB / 2.7MB","80.6GB / 34.7GB","108"
"2026-07-31T12:02:16.0059216Z","performance_01","dc3ae6023b26","165.92%","3.45GiB","7.612GiB","45.32%","4.44MB / 2.7MB","80.7GB / 34.7GB","108"
"2026-07-31T12:02:18.0358760Z","performance_01","dc3ae6023b26","164.07%","3.453GiB","7.612GiB","45.36%","4.45MB / 2.71MB","80.7GB / 34.7GB","108"
"2026-07-31T12:02:20.0672658Z","performance_01","dc3ae6023b26","168.35%","3.448GiB","7.612GiB","45.29%","4.45MB / 2.71MB","80.8GB / 34.7GB","108"
"2026-07-31T12:02:23.0730759Z","performance_01","dc3ae6023b26","164.95%","3.45GiB","7.612GiB","45.32%","4.45MB / 2.71MB","80.9GB / 34.7GB","108"
"2026-07-31T12:02:25.1051107Z","performance_01","dc3ae6023b26","170.17%","3.45GiB","7.612GiB","45.33%","4.45MB / 2.71MB","80.9GB / 34.7GB","108"
"2026-07-31T12:02:27.1363055Z","performance_01","dc3ae6023b26","167.10%","3.453GiB","7.612GiB","45.36%","4.45MB / 2.71MB","81GB / 34.7GB","108"
"2026-07-31T12:02:29.1674958Z","performance_01","dc3ae6023b26","164.09%","3.455GiB","7.612GiB","45.39%","4.45MB / 2.71MB","81GB / 34.7GB","108"
"2026-07-31T12:02:31.2000438Z","performance_01","dc3ae6023b26","170.96%","3.449GiB","7.612GiB","45.31%","4.45MB / 2.71MB","81.1GB / 34.7GB","108"
"2026-07-31T12:02:34.2061744Z","performance_01","dc3ae6023b26","164.23%","3.454GiB","7.612GiB","45.37%","4.45MB / 2.71MB","81.2GB / 34.7GB","108"
"2026-07-31T12:02:36.2367339Z","performance_01","dc3ae6023b26","165.30%","3.456GiB","7.612GiB","45.40%","4.46MB / 2.72MB","81.2GB / 34.7GB","108"
"2026-07-31T12:02:38.2685653Z","performance_01","dc3ae6023b26","171.33%","3.447GiB","7.612GiB","45.28%","4.46MB / 2.72MB","81.3GB / 34.7GB","108"
"2026-07-31T12:02:40.3024073Z","performance_01","dc3ae6023b26","166.29%","3.457GiB","7.612GiB","45.41%","4.46MB / 2.72MB","81.3GB / 34.7GB","108"
"2026-07-31T12:02:43.3052663Z","performance_01","dc3ae6023b26","166.83%","3.449GiB","7.612GiB","45.31%","4.46MB / 2.72MB","81.4GB / 34.7GB","108"
"2026-07-31T12:02:45.3354947Z","performance_01","dc3ae6023b26","168.50%","3.451GiB","7.612GiB","45.33%","4.46MB / 2.72MB","81.4GB / 34.7GB","108"
"2026-07-31T12:02:47.3661271Z","performance_01","dc3ae6023b26","169.39%","3.453GiB","7.612GiB","45.36%","4.46MB / 2.72MB","81.5GB / 34.7GB","108"
"2026-07-31T12:02:49.3984642Z","performance_01","dc3ae6023b26","166.90%","3.456GiB","7.612GiB","45.40%","4.46MB / 2.72MB","81.5GB / 34.7GB","108"
"2026-07-31T12:02:51.4280606Z","performance_01","dc3ae6023b26","166.75%","3.45GiB","7.612GiB","45.32%","4.46MB / 2.72MB","81.6GB / 34.7GB","108"
"2026-07-31T12:02:54.4327803Z","performance_01","dc3ae6023b26","166.75%","3.456GiB","7.612GiB","45.40%","4.47MB / 2.73MB","81.6GB / 34.7GB","108"
"2026-07-31T12:02:56.4635558Z","performance_01","dc3ae6023b26","166.62%","3.45GiB","7.612GiB","45.32%","4.47MB / 2.73MB","81.7GB / 34.7GB","108"
"2026-07-31T12:02:58.4947497Z","performance_01","dc3ae6023b26","166.11%","3.45GiB","7.612GiB","45.32%","4.47MB / 2.73MB","81.8GB / 34.7GB","108"
"2026-07-31T12:03:00.5244335Z","performance_01","dc3ae6023b26","166.54%","3.457GiB","7.612GiB","45.41%","4.47MB / 2.73MB","81.8GB / 34.7GB","108"
"2026-07-31T12:03:03.5296514Z","performance_01","dc3ae6023b26","171.45%","3.451GiB","7.612GiB","45.33%","4.47MB / 2.73MB","81.9GB / 34.7GB","108"
"2026-07-31T12:03:05.5635209Z","performance_01","dc3ae6023b26","170.01%","3.448GiB","7.612GiB","45.30%","4.47MB / 2.73MB","81.9GB / 34.7GB","108"
"2026-07-31T12:03:07.5930097Z","performance_01","dc3ae6023b26","166.98%","3.454GiB","7.612GiB","45.37%","4.47MB / 2.73MB","82GB / 34.7GB","108"
"2026-07-31T12:03:09.6243724Z","performance_01","dc3ae6023b26","169.56%","3.458GiB","7.612GiB","45.43%","4.47MB / 2.73MB","82GB / 34.7GB","108"
"2026-07-31T12:03:11.6549757Z","performance_01","dc3ae6023b26","164.48%","3.459GiB","7.612GiB","45.44%","4.48MB / 2.74MB","82.1GB / 34.7GB","108"
"2026-07-31T12:03:14.6598400Z","performance_01","dc3ae6023b26","167.35%","3.461GiB","7.612GiB","45.46%","4.48MB / 2.74MB","82.2GB / 34.7GB","108"
"2026-07-31T12:03:16.6921412Z","performance_01","dc3ae6023b26","166.50%","3.452GiB","7.612GiB","45.34%","4.48MB / 2.74MB","82.2GB / 34.7GB","108"
"2026-07-31T12:03:18.7212348Z","performance_01","dc3ae6023b26","165.89%","3.452GiB","7.612GiB","45.34%","4.48MB / 2.74MB","82.3GB / 34.7GB","108"
"2026-07-31T12:03:20.7518821Z","performance_01","dc3ae6023b26","161.51%","3.461GiB","7.612GiB","45.46%","4.48MB / 2.74MB","82.3GB / 34.7GB","108"
"2026-07-31T12:03:23.7582257Z","performance_01","dc3ae6023b26","164.18%","3.452GiB","7.612GiB","45.34%","4.48MB / 2.74MB","82.4GB / 34.7GB","108"
"2026-07-31T12:03:25.7881429Z","performance_01","dc3ae6023b26","166.72%","3.452GiB","7.612GiB","45.35%","4.48MB / 2.74MB","82.4GB / 34.7GB","108"
"2026-07-31T12:03:27.8195798Z","performance_01","dc3ae6023b26","167.95%","3.452GiB","7.612GiB","45.35%","4.48MB / 2.74MB","82.5GB / 34.7GB","108"
"2026-07-31T12:03:29.8490999Z","performance_01","dc3ae6023b26","165.37%","3.451GiB","7.612GiB","45.33%","4.48MB / 2.74MB","82.5GB / 34.7GB","108"
"2026-07-31T12:03:31.8781478Z","performance_01","dc3ae6023b26","168.42%","3.445GiB","7.612GiB","45.26%","4.49MB / 2.75MB","82.6GB / 34.7GB","108"
"2026-07-31T12:03:34.8841969Z","performance_01","dc3ae6023b26","166.20%","3.446GiB","7.612GiB","45.27%","4.49MB / 2.75MB","82.6GB / 34.7GB","108"
"2026-07-31T12:03:36.9173381Z","performance_01","dc3ae6023b26","162.00%","3.447GiB","7.612GiB","45.28%","4.49MB / 2.75MB","82.7GB / 34.7GB","108"
"2026-07-31T12:03:38.9476487Z","performance_01","dc3ae6023b26","163.26%","3.447GiB","7.612GiB","45.28%","4.49MB / 2.75MB","82.7GB / 34.7GB","108"
"2026-07-31T12:03:40.9798152Z","performance_01","dc3ae6023b26","162.93%","3.449GiB","7.612GiB","45.30%","4.49MB / 2.75MB","82.8GB / 34.7GB","108"
"2026-07-31T12:03:43.9830943Z","performance_01","dc3ae6023b26","166.16%","3.45GiB","7.612GiB","45.32%","4.49MB / 2.75MB","82.9GB / 34.7GB","108"
"2026-07-31T12:03:46.0143666Z","performance_01","dc3ae6023b26","168.24%","3.452GiB","7.612GiB","45.35%","4.49MB / 2.75MB","82.9GB / 34.7GB","108"
"2026-07-31T12:03:48.0444624Z","performance_01","dc3ae6023b26","162.77%","3.454GiB","7.612GiB","45.37%","4.49MB / 2.75MB","83GB / 34.7GB","108"
"2026-07-31T12:03:50.0753696Z","performance_01","dc3ae6023b26","161.01%","3.448GiB","7.612GiB","45.29%","4.5MB / 2.76MB","83.1GB / 34.7GB","108"
"2026-07-31T12:03:53.0809175Z","performance_01","dc3ae6023b26","165.27%","3.448GiB","7.612GiB","45.29%","4.5MB / 2.76MB","83.1GB / 34.7GB","108"
"2026-07-31T12:03:55.1104968Z","performance_01","dc3ae6023b26","166.73%","3.449GiB","7.612GiB","45.31%","4.5MB / 2.76MB","83.1GB / 34.7GB","108"
"2026-07-31T12:03:57.1399736Z","performance_01","dc3ae6023b26","170.60%","3.449GiB","7.612GiB","45.31%","4.5MB / 2.76MB","83.2GB / 34.7GB","108"
"2026-07-31T12:03:59.1723795Z","performance_01","dc3ae6023b26","174.26%","3.45GiB","7.612GiB","45.32%","4.5MB / 2.76MB","83.2GB / 34.7GB","108"
"2026-07-31T12:04:01.2051537Z","performance_01","dc3ae6023b26","166.39%","3.458GiB","7.612GiB","45.42%","4.5MB / 2.76MB","83.3GB / 34.7GB","108"
"2026-07-31T12:04:04.2109907Z","performance_01","dc3ae6023b26","166.96%","3.448GiB","7.612GiB","45.30%","4.5MB / 2.76MB","83.4GB / 34.7GB","108"
"2026-07-31T12:04:06.2431374Z","performance_01","dc3ae6023b26","167.55%","3.446GiB","7.612GiB","45.27%","4.5MB / 2.76MB","83.4GB / 34.7GB","108"
"2026-07-31T12:04:08.2726791Z","performance_01","dc3ae6023b26","165.94%","3.447GiB","7.612GiB","45.28%","4.51MB / 2.77MB","83.5GB / 34.7GB","108"
"2026-07-31T12:04:10.3058367Z","performance_01","dc3ae6023b26","168.61%","3.455GiB","7.612GiB","45.39%","4.51MB / 2.77MB","83.5GB / 34.7GB","108"
"2026-07-31T12:04:13.3099794Z","performance_01","dc3ae6023b26","170.40%","3.458GiB","7.612GiB","45.43%","4.51MB / 2.77MB","83.6GB / 34.7GB","108"
"2026-07-31T12:04:15.3426617Z","performance_01","dc3ae6023b26","171.67%","3.452GiB","7.612GiB","45.35%","4.51MB / 2.77MB","83.6GB / 34.7GB","108"
"2026-07-31T12:04:17.3738735Z","performance_01","dc3ae6023b26","166.44%","3.454GiB","7.612GiB","45.37%","4.51MB / 2.77MB","83.7GB / 34.7GB","108"
"2026-07-31T12:04:19.4063358Z","performance_01","dc3ae6023b26","169.60%","3.455GiB","7.612GiB","45.38%","4.51MB / 2.77MB","83.7GB / 34.7GB","108"
"2026-07-31T12:04:21.4371001Z","performance_01","dc3ae6023b26","167.55%","3.416GiB","7.612GiB","44.87%","4.51MB / 2.77MB","83.8GB / 34.7GB","108"
"2026-07-31T12:04:24.4421295Z","performance_01","dc3ae6023b26","165.25%","3.419GiB","7.612GiB","44.91%","4.51MB / 2.77MB","83.9GB / 34.7GB","108"
"2026-07-31T12:04:26.4760593Z","performance_01","dc3ae6023b26","166.63%","3.422GiB","7.612GiB","44.95%","4.52MB / 2.78MB","83.9GB / 34.7GB","108"
"2026-07-31T12:04:28.5064523Z","performance_01","dc3ae6023b26","166.38%","3.424GiB","7.612GiB","44.98%","4.52MB / 2.78MB","84GB / 34.7GB","108"
"2026-07-31T12:04:30.5363804Z","performance_01","dc3ae6023b26","165.98%","3.417GiB","7.612GiB","44.88%","4.52MB / 2.78MB","84GB / 34.7GB","108"
"2026-07-31T12:04:33.5422221Z","performance_01","dc3ae6023b26","169.02%","3.421GiB","7.612GiB","44.93%","4.52MB / 2.78MB","84.1GB / 34.7GB","108"
"2026-07-31T12:04:35.5728926Z","performance_01","dc3ae6023b26","165.95%","3.421GiB","7.612GiB","44.94%","4.52MB / 2.78MB","84.1GB / 34.7GB","108"
"2026-07-31T12:04:37.6041620Z","performance_01","dc3ae6023b26","167.18%","3.416GiB","7.612GiB","44.88%","4.52MB / 2.78MB","84.2GB / 34.7GB","108"
"2026-07-31T12:04:39.6349206Z","performance_01","dc3ae6023b26","167.42%","3.416GiB","7.612GiB","44.88%","4.52MB / 2.78MB","84.3GB / 34.7GB","108"
"2026-07-31T12:04:41.6652316Z","performance_01","dc3ae6023b26","166.49%","3.425GiB","7.612GiB","44.99%","4.52MB / 2.78MB","84.3GB / 34.7GB","108"
"2026-07-31T12:04:44.6689694Z","performance_01","dc3ae6023b26","177.92%","3.425GiB","7.612GiB","45.00%","4.53MB / 2.78MB","84.4GB / 34.7GB","108"
"2026-07-31T12:04:46.7011033Z","performance_01","dc3ae6023b26","177.46%","3.417GiB","7.612GiB","44.89%","4.53MB / 2.79MB","84.4GB / 34.7GB","108"
"2026-07-31T12:04:48.7329125Z","performance_01","dc3ae6023b26","165.20%","3.418GiB","7.612GiB","44.90%","4.53MB / 2.79MB","84.5GB / 34.7GB","108"
"2026-07-31T12:04:50.7634818Z","performance_01","dc3ae6023b26","170.56%","3.424GiB","7.612GiB","44.98%","4.53MB / 2.79MB","84.5GB / 34.7GB","108"
"2026-07-31T12:04:53.7679395Z","performance_01","dc3ae6023b26","173.55%","3.426GiB","7.612GiB","45.00%","4.53MB / 2.79MB","84.6GB / 34.7GB","108"
"2026-07-31T12:04:55.8005163Z","performance_01","dc3ae6023b26","166.50%","3.428GiB","7.612GiB","45.03%","4.53MB / 2.79MB","84.6GB / 34.7GB","108"
"2026-07-31T12:04:57.8302875Z","performance_01","dc3ae6023b26","168.60%","3.418GiB","7.612GiB","44.90%","4.53MB / 2.79MB","84.7GB / 34.7GB","108"
"2026-07-31T12:04:59.8606279Z","performance_01","dc3ae6023b26","164.57%","3.417GiB","7.612GiB","44.89%","4.53MB / 2.79MB","84.7GB / 34.7GB","108"
"2026-07-31T12:05:01.8931485Z","performance_01","dc3ae6023b26","168.23%","3.424GiB","7.612GiB","44.98%","4.53MB / 2.79MB","84.8GB / 34.7GB","108"
"2026-07-31T12:05:04.8982542Z","performance_01","dc3ae6023b26","163.47%","3.428GiB","7.612GiB","45.03%","4.54MB / 2.8MB","84.9GB / 34.7GB","108"
"2026-07-31T12:05:06.9281653Z","performance_01","dc3ae6023b26","162.71%","3.428GiB","7.612GiB","45.03%","4.54MB / 2.8MB","84.9GB / 34.7GB","108"
"2026-07-31T12:05:08.9601121Z","performance_01","dc3ae6023b26","162.84%","3.418GiB","7.612GiB","44.90%","4.54MB / 2.8MB","85GB / 34.7GB","108"
"2026-07-31T12:05:10.9947722Z","performance_01","dc3ae6023b26","158.82%","3.421GiB","7.612GiB","44.93%","4.54MB / 2.8MB","85GB / 34.7GB","108"
"2026-07-31T12:05:14.0026647Z","performance_01","dc3ae6023b26","165.35%","3.426GiB","7.612GiB","45.00%","4.54MB / 2.8MB","85.1GB / 34.7GB","108"
"2026-07-31T12:05:16.0326033Z","performance_01","dc3ae6023b26","161.17%","3.419GiB","7.612GiB","44.91%","4.54MB / 2.8MB","85.1GB / 34.7GB","108"
"2026-07-31T12:05:18.0630511Z","performance_01","dc3ae6023b26","158.31%","3.418GiB","7.612GiB","44.91%","4.54MB / 2.8MB","85.2GB / 34.7GB","108"
"2026-07-31T12:05:20.0976516Z","performance_01","dc3ae6023b26","163.20%","3.419GiB","7.612GiB","44.91%","4.54MB / 2.8MB","85.3GB / 34.7GB","108"
